"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21689" -0.841520492795102 9.27951037059588 18.2128195532843 0.000534363129828572 0.00458111312426068 "No significant DEG"
"vmacro21688" -0.755495901986166 5.90689401348111 47.8722018856387 2.67007313036185e-06 9.03043350383907e-05 "No significant DEG"
"vmacro21686" -0.634862404531976 3.37740352258859 2.16646833302526 0.159562813600101 0.299101873960488 "No significant DEG"
"vmacro21685" 0.20194747105183 4.16141036457217 2.3607321821736 0.143070862943465 0.276782627854624 "No significant DEG"
"vmacro21684" 0.597654351871856 4.69967976546112 5.978457891809 0.0258318966238354 0.0806982358499281 "No significant DEG"
"vmacro21683" 0.551373165772305 5.00564342474342 17.3408037123886 0.000666898453607234 0.00544567123397174 "No significant DEG"
"vmacro21681" 0.501472023880395 1.94225030383233 2.43184437194977 0.137559077135078 0.269375648963214 "No significant DEG"
"vmacro21680" 0.212258751891397 6.42359505466118 1.8060402886531 0.196880323325284 0.347023855796506 "No significant DEG"
"vmacro21679" 0.089964721537731 3.45264040241945 0.162227825759578 0.692200344877652 0.802462719007002 "No significant DEG"
"vmacro21678" -0.197428098492917 5.04687435760465 0.868710938159786 0.36453429168522 0.527699143499702 "No significant DEG"
"vmacro21677" -0.888378209064759 4.85127106948287 30.6728551555566 3.78958600250721e-05 0.000641974715788855 "No significant DEG"
"vmacro21676" 0.972854532322184 6.30287814668349 25.8145087996122 9.6375203046928e-05 0.00128019289562685 "No significant DEG"
"vmacro21675" 0.0719040095250322 1.4985302008162 0.0444694689932281 0.835523068545265 0.902417900034026 "No significant DEG"
"vmacro21674" -0.271574092782749 5.25995952034739 4.53692496533453 0.0482843618592213 0.126688335964876 "No significant DEG"
"vmacro21673" -1.29069661231219 4.72617823935328 14.3956457607746 0.0014792165405947 0.00994573687410786 "Significant DEG"
"vmacro21671" -2.50939027393718 -1.26299321281945 5.84259129388968 0.0273343491797518 0.0839972051919606 "No significant DEG"
"vmacro21670" 0.534409083465185 2.1739354835182 3.5353291475426 0.0775552591405691 0.178559634050254 "No significant DEG"
